interview_id,life_stage,fin_mark,event_date,year,month,fishing_duration_minutes,angler_count,angler_minutes,trip_status,trip_guided,boat_type,boat_used,fishing_start_time,fishing_end_time,fish_count,had.ad,had.um,had.release,had.kept,um_total,ad_total,doy,yearfac,round_cat1,round_cat2,interview_id_fac,mark_stage,fishing_med_hrs,fishing_start_hrs
00000DC0-F155-493C-AEA0-A4A072AE0AC6,Adult,AD,2022-09-23,2022,9,119,2,238,Complete,NA,NA,No,12:00:00,13:59:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00000DC0-F155-493C-AEA0-A4A072AE0AC6,AD X Adult,12.983333333333333,12
00000DC0-F155-493C-AEA0-A4A072AE0AC6,Adult,UM,2022-09-23,2022,9,119,2,238,Complete,NA,NA,No,12:00:00,13:59:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00000DC0-F155-493C-AEA0-A4A072AE0AC6,UM X Adult,12.983333333333333,12
00000DC0-F155-493C-AEA0-A4A072AE0AC6,Jack,AD,2022-09-23,2022,9,119,2,238,Complete,NA,NA,No,12:00:00,13:59:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00000DC0-F155-493C-AEA0-A4A072AE0AC6,AD X Jack,12.983333333333333,12
00000DC0-F155-493C-AEA0-A4A072AE0AC6,Jack,UM,2022-09-23,2022,9,119,2,238,Complete,NA,NA,No,12:00:00,13:59:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00000DC0-F155-493C-AEA0-A4A072AE0AC6,UM X Jack,12.983333333333333,12
0000A1DC-BF07-4163-928A-578F0048A3F9,Adult,AD,2023-07-29,2023,7,148,2,296,Complete,NA,NA,No,08:30:00,10:58:00,0,FALSE,FALSE,FALSE,FALSE,0,0,210,2023,NA,NA,0000A1DC-BF07-4163-928A-578F0048A3F9,AD X Adult,9.733333333333333,8.5
0000A1DC-BF07-4163-928A-578F0048A3F9,Adult,UM,2023-07-29,2023,7,148,2,296,Complete,NA,NA,No,08:30:00,10:58:00,0,FALSE,FALSE,FALSE,FALSE,0,0,210,2023,NA,NA,0000A1DC-BF07-4163-928A-578F0048A3F9,UM X Adult,9.733333333333333,8.5
0000A1DC-BF07-4163-928A-578F0048A3F9,Jack,AD,2023-07-29,2023,7,148,2,296,Complete,NA,NA,No,08:30:00,10:58:00,0,FALSE,FALSE,FALSE,FALSE,0,0,210,2023,NA,NA,0000A1DC-BF07-4163-928A-578F0048A3F9,AD X Jack,9.733333333333333,8.5
0000A1DC-BF07-4163-928A-578F0048A3F9,Jack,UM,2023-07-29,2023,7,148,2,296,Complete,NA,NA,No,08:30:00,10:58:00,0,FALSE,FALSE,FALSE,FALSE,0,0,210,2023,NA,NA,0000A1DC-BF07-4163-928A-578F0048A3F9,UM X Jack,9.733333333333333,8.5
00039A36-5718-4387-9DF7-94323762ADFB,Adult,AD,2023-10-05,2023,10,83,1,83,Complete,NA,NA,No,08:30:00,09:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,278,2023,NA,NA,00039A36-5718-4387-9DF7-94323762ADFB,AD X Adult,9.183333333333334,8.5
00039A36-5718-4387-9DF7-94323762ADFB,Adult,UM,2023-10-05,2023,10,83,1,83,Complete,NA,NA,No,08:30:00,09:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,278,2023,NA,NA,00039A36-5718-4387-9DF7-94323762ADFB,UM X Adult,9.183333333333334,8.5
00039A36-5718-4387-9DF7-94323762ADFB,Jack,AD,2023-10-05,2023,10,83,1,83,Complete,NA,NA,No,08:30:00,09:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,278,2023,NA,NA,00039A36-5718-4387-9DF7-94323762ADFB,AD X Jack,9.183333333333334,8.5
00039A36-5718-4387-9DF7-94323762ADFB,Jack,UM,2023-10-05,2023,10,83,1,83,Complete,NA,NA,No,08:30:00,09:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,278,2023,NA,NA,00039A36-5718-4387-9DF7-94323762ADFB,UM X Jack,9.183333333333334,8.5
00052F2C-1066-4825-862A-0D6B7E26F349,Adult,AD,2021-09-14,2021,9,140,1,140,Complete,NA,NA,No,16:00:00,18:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2021,NA,NA,00052F2C-1066-4825-862A-0D6B7E26F349,AD X Adult,17.166666666666668,16
00052F2C-1066-4825-862A-0D6B7E26F349,Adult,UM,2021-09-14,2021,9,140,1,140,Complete,NA,NA,No,16:00:00,18:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2021,NA,NA,00052F2C-1066-4825-862A-0D6B7E26F349,UM X Adult,17.166666666666668,16
00052F2C-1066-4825-862A-0D6B7E26F349,Jack,AD,2021-09-14,2021,9,140,1,140,Complete,NA,NA,No,16:00:00,18:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2021,NA,NA,00052F2C-1066-4825-862A-0D6B7E26F349,AD X Jack,17.166666666666668,16
00052F2C-1066-4825-862A-0D6B7E26F349,Jack,UM,2021-09-14,2021,9,140,1,140,Complete,NA,NA,No,16:00:00,18:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2021,NA,NA,00052F2C-1066-4825-862A-0D6B7E26F349,UM X Jack,17.166666666666668,16
000B5D69-9031-4D55-9888-2F4E893066F0,Adult,AD,2021-08-25,2021,8,140,1,140,Complete,NA,NA,No,07:00:00,09:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,237,2021,NA,NA,000B5D69-9031-4D55-9888-2F4E893066F0,AD X Adult,8.166666666666666,7
000B5D69-9031-4D55-9888-2F4E893066F0,Adult,UM,2021-08-25,2021,8,140,1,140,Complete,NA,NA,No,07:00:00,09:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,237,2021,NA,NA,000B5D69-9031-4D55-9888-2F4E893066F0,UM X Adult,8.166666666666666,7
000B5D69-9031-4D55-9888-2F4E893066F0,Jack,AD,2021-08-25,2021,8,140,1,140,Complete,NA,NA,No,07:00:00,09:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,237,2021,NA,NA,000B5D69-9031-4D55-9888-2F4E893066F0,AD X Jack,8.166666666666666,7
000B5D69-9031-4D55-9888-2F4E893066F0,Jack,UM,2021-08-25,2021,8,140,1,140,Complete,NA,NA,No,07:00:00,09:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,237,2021,NA,NA,000B5D69-9031-4D55-9888-2F4E893066F0,UM X Jack,8.166666666666666,7
000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,Adult,AD,2022-10-01,2022,10,163,2,326,Complete,NA,NA,No,06:10:00,08:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,AD X Adult,7.516666666666667,6.166666666666667
000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,Adult,UM,2022-10-01,2022,10,163,2,326,Complete,NA,NA,No,06:10:00,08:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,UM X Adult,7.516666666666667,6.166666666666667
000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,Jack,AD,2022-10-01,2022,10,163,2,326,Complete,NA,NA,No,06:10:00,08:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,AD X Jack,7.516666666666667,6.166666666666667
000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,Jack,UM,2022-10-01,2022,10,163,2,326,Complete,NA,NA,No,06:10:00,08:53:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,000E43C0-C7C8-4051-B2E7-9AD2016C9F4C,UM X Jack,7.516666666666667,6.166666666666667
00137F87-BD33-4094-8AA3-5815C06C7156,Adult,AD,2023-08-12,2023,8,141,1,141,Complete,NA,NA,No,07:30:00,09:51:00,0,FALSE,FALSE,FALSE,FALSE,0,0,224,2023,NA,NA,00137F87-BD33-4094-8AA3-5815C06C7156,AD X Adult,8.666666666666666,7.5
00137F87-BD33-4094-8AA3-5815C06C7156,Adult,UM,2023-08-12,2023,8,141,1,141,Complete,NA,NA,No,07:30:00,09:51:00,0,FALSE,FALSE,FALSE,FALSE,0,0,224,2023,NA,NA,00137F87-BD33-4094-8AA3-5815C06C7156,UM X Adult,8.666666666666666,7.5
00137F87-BD33-4094-8AA3-5815C06C7156,Jack,AD,2023-08-12,2023,8,141,1,141,Complete,NA,NA,No,07:30:00,09:51:00,0,FALSE,FALSE,FALSE,FALSE,0,0,224,2023,NA,NA,00137F87-BD33-4094-8AA3-5815C06C7156,AD X Jack,8.666666666666666,7.5
00137F87-BD33-4094-8AA3-5815C06C7156,Jack,UM,2023-08-12,2023,8,141,1,141,Complete,NA,NA,No,07:30:00,09:51:00,0,FALSE,FALSE,FALSE,FALSE,0,0,224,2023,NA,NA,00137F87-BD33-4094-8AA3-5815C06C7156,UM X Jack,8.666666666666666,7.5
001403B5-9B06-41B3-BF28-5715414B5FD1,Adult,AD,2022-10-01,2022,10,225,2,450,Complete,NA,NA,No,10:00:00,13:45:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,001403B5-9B06-41B3-BF28-5715414B5FD1,AD X Adult,11.866666666666667,10
001403B5-9B06-41B3-BF28-5715414B5FD1,Adult,UM,2022-10-01,2022,10,225,2,450,Complete,NA,NA,No,10:00:00,13:45:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,001403B5-9B06-41B3-BF28-5715414B5FD1,UM X Adult,11.866666666666667,10
001403B5-9B06-41B3-BF28-5715414B5FD1,Jack,AD,2022-10-01,2022,10,225,2,450,Complete,NA,NA,No,10:00:00,13:45:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,001403B5-9B06-41B3-BF28-5715414B5FD1,AD X Jack,11.866666666666667,10
001403B5-9B06-41B3-BF28-5715414B5FD1,Jack,UM,2022-10-01,2022,10,225,2,450,Complete,NA,NA,No,10:00:00,13:45:00,0,FALSE,FALSE,FALSE,FALSE,0,0,274,2022,NA,NA,001403B5-9B06-41B3-BF28-5715414B5FD1,UM X Jack,11.866666666666667,10
0017FA1B-109E-445A-A50B-C488846AA2FD,Adult,AD,2022-09-03,2022,9,201,2,402,Complete,NA,NA,No,05:45:00,09:06:00,0,FALSE,FALSE,FALSE,FALSE,0,0,246,2022,NA,NA,0017FA1B-109E-445A-A50B-C488846AA2FD,AD X Adult,7.416666666666667,5.75
0017FA1B-109E-445A-A50B-C488846AA2FD,Adult,UM,2022-09-03,2022,9,201,2,402,Complete,NA,NA,No,05:45:00,09:06:00,0,FALSE,FALSE,FALSE,FALSE,0,0,246,2022,NA,NA,0017FA1B-109E-445A-A50B-C488846AA2FD,UM X Adult,7.416666666666667,5.75
0017FA1B-109E-445A-A50B-C488846AA2FD,Jack,AD,2022-09-03,2022,9,201,2,402,Complete,NA,NA,No,05:45:00,09:06:00,0,FALSE,FALSE,FALSE,FALSE,0,0,246,2022,NA,NA,0017FA1B-109E-445A-A50B-C488846AA2FD,AD X Jack,7.416666666666667,5.75
0017FA1B-109E-445A-A50B-C488846AA2FD,Jack,UM,2022-09-03,2022,9,201,2,402,Complete,NA,NA,No,05:45:00,09:06:00,0,FALSE,FALSE,FALSE,FALSE,0,0,246,2022,NA,NA,0017FA1B-109E-445A-A50B-C488846AA2FD,UM X Jack,7.416666666666667,5.75
00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,Adult,AD,2022-08-06,2022,8,65,2,130,Complete,NA,NA,No,06:00:00,07:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,218,2022,NA,NA,00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,AD X Adult,6.533333333333333,6
00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,Adult,UM,2022-08-06,2022,8,65,2,130,Complete,NA,NA,No,06:00:00,07:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,218,2022,NA,NA,00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,UM X Adult,6.533333333333333,6
00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,Jack,AD,2022-08-06,2022,8,65,2,130,Complete,NA,NA,No,06:00:00,07:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,218,2022,NA,NA,00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,AD X Jack,6.533333333333333,6
00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,Jack,UM,2022-08-06,2022,8,65,2,130,Complete,NA,NA,No,06:00:00,07:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,218,2022,NA,NA,00287F14-E1AD-4BA3-BC7D-E1D23BDAC88E,UM X Jack,6.533333333333333,6
004604E0-99FB-4F8D-B207-EE1F9B1D711A,Adult,AD,2023-09-14,2023,9,229,2,458,Complete,NA,NA,No,08:30:00,12:19:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2023,NA,NA,004604E0-99FB-4F8D-B207-EE1F9B1D711A,AD X Adult,10.4,8.5
004604E0-99FB-4F8D-B207-EE1F9B1D711A,Adult,UM,2023-09-14,2023,9,229,2,458,Complete,NA,NA,No,08:30:00,12:19:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2023,NA,NA,004604E0-99FB-4F8D-B207-EE1F9B1D711A,UM X Adult,10.4,8.5
004604E0-99FB-4F8D-B207-EE1F9B1D711A,Jack,AD,2023-09-14,2023,9,229,2,458,Complete,NA,NA,No,08:30:00,12:19:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2023,NA,NA,004604E0-99FB-4F8D-B207-EE1F9B1D711A,AD X Jack,10.4,8.5
004604E0-99FB-4F8D-B207-EE1F9B1D711A,Jack,UM,2023-09-14,2023,9,229,2,458,Complete,NA,NA,No,08:30:00,12:19:00,0,FALSE,FALSE,FALSE,FALSE,0,0,257,2023,NA,NA,004604E0-99FB-4F8D-B207-EE1F9B1D711A,UM X Jack,10.4,8.5
004B6C66-439C-4C7A-9549-E53809E0AE56,Adult,AD,2021-09-18,2021,9,440,2,880,Complete,NA,NA,No,06:15:00,13:35:00,1,TRUE,FALSE,FALSE,TRUE,0,1,261,2021,NA,NA,004B6C66-439C-4C7A-9549-E53809E0AE56,AD X Adult,9.916666666666666,6.25
004B6C66-439C-4C7A-9549-E53809E0AE56,Adult,UM,2021-09-18,2021,9,440,2,880,Complete,NA,NA,No,06:15:00,13:35:00,0,TRUE,FALSE,FALSE,TRUE,0,1,261,2021,NA,NA,004B6C66-439C-4C7A-9549-E53809E0AE56,UM X Adult,9.916666666666666,6.25
004B6C66-439C-4C7A-9549-E53809E0AE56,Jack,AD,2021-09-18,2021,9,440,2,880,Complete,NA,NA,No,06:15:00,13:35:00,0,TRUE,FALSE,FALSE,TRUE,0,1,261,2021,NA,NA,004B6C66-439C-4C7A-9549-E53809E0AE56,AD X Jack,9.916666666666666,6.25
004B6C66-439C-4C7A-9549-E53809E0AE56,Jack,UM,2021-09-18,2021,9,440,2,880,Complete,NA,NA,No,06:15:00,13:35:00,0,TRUE,FALSE,FALSE,TRUE,0,1,261,2021,NA,NA,004B6C66-439C-4C7A-9549-E53809E0AE56,UM X Jack,9.916666666666666,6.25
00728164-C849-4C0B-94D9-7C338AB11790,Adult,AD,2021-09-17,2021,9,135,1,135,Complete,NA,NA,No,07:00:00,09:15:00,0,FALSE,FALSE,FALSE,FALSE,0,0,260,2021,NA,NA,00728164-C849-4C0B-94D9-7C338AB11790,AD X Adult,8.116666666666667,7
00728164-C849-4C0B-94D9-7C338AB11790,Adult,UM,2021-09-17,2021,9,135,1,135,Complete,NA,NA,No,07:00:00,09:15:00,0,FALSE,FALSE,FALSE,FALSE,0,0,260,2021,NA,NA,00728164-C849-4C0B-94D9-7C338AB11790,UM X Adult,8.116666666666667,7
00728164-C849-4C0B-94D9-7C338AB11790,Jack,AD,2021-09-17,2021,9,135,1,135,Complete,NA,NA,No,07:00:00,09:15:00,0,FALSE,FALSE,FALSE,FALSE,0,0,260,2021,NA,NA,00728164-C849-4C0B-94D9-7C338AB11790,AD X Jack,8.116666666666667,7
00728164-C849-4C0B-94D9-7C338AB11790,Jack,UM,2021-09-17,2021,9,135,1,135,Complete,NA,NA,No,07:00:00,09:15:00,0,FALSE,FALSE,FALSE,FALSE,0,0,260,2021,NA,NA,00728164-C849-4C0B-94D9-7C338AB11790,UM X Jack,8.116666666666667,7
00784341-C58B-4E13-A3DE-5CA4450F71D6,Adult,AD,2022-09-23,2022,9,213,1,213,Complete,NA,NA,No,09:00:00,12:33:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00784341-C58B-4E13-A3DE-5CA4450F71D6,AD X Adult,10.766666666666667,9
00784341-C58B-4E13-A3DE-5CA4450F71D6,Adult,UM,2022-09-23,2022,9,213,1,213,Complete,NA,NA,No,09:00:00,12:33:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00784341-C58B-4E13-A3DE-5CA4450F71D6,UM X Adult,10.766666666666667,9
00784341-C58B-4E13-A3DE-5CA4450F71D6,Jack,AD,2022-09-23,2022,9,213,1,213,Complete,NA,NA,No,09:00:00,12:33:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00784341-C58B-4E13-A3DE-5CA4450F71D6,AD X Jack,10.766666666666667,9
00784341-C58B-4E13-A3DE-5CA4450F71D6,Jack,UM,2022-09-23,2022,9,213,1,213,Complete,NA,NA,No,09:00:00,12:33:00,0,FALSE,FALSE,FALSE,FALSE,0,0,266,2022,NA,NA,00784341-C58B-4E13-A3DE-5CA4450F71D6,UM X Jack,10.766666666666667,9
007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,Adult,AD,2021-09-20,2021,9,280,1,280,Complete,NA,NA,No,09:00:00,13:40:00,0,FALSE,FALSE,FALSE,FALSE,0,0,263,2021,NA,NA,007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,AD X Adult,11.333333333333334,9
007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,Adult,UM,2021-09-20,2021,9,280,1,280,Complete,NA,NA,No,09:00:00,13:40:00,0,FALSE,FALSE,FALSE,FALSE,0,0,263,2021,NA,NA,007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,UM X Adult,11.333333333333334,9
007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,Jack,AD,2021-09-20,2021,9,280,1,280,Complete,NA,NA,No,09:00:00,13:40:00,0,FALSE,FALSE,FALSE,FALSE,0,0,263,2021,NA,NA,007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,AD X Jack,11.333333333333334,9
007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,Jack,UM,2021-09-20,2021,9,280,1,280,Complete,NA,NA,No,09:00:00,13:40:00,0,FALSE,FALSE,FALSE,FALSE,0,0,263,2021,NA,NA,007A7E45-2E42-43B5-AEB2-FE9DCD63C5DE,UM X Jack,11.333333333333334,9
007C62AE-A8A7-4797-8779-6E91721707FF,Adult,AD,2021-08-08,2021,8,140,1,140,Complete,NA,NA,No,06:00:00,08:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,220,2021,NA,NA,007C62AE-A8A7-4797-8779-6E91721707FF,AD X Adult,7.166666666666667,6
007C62AE-A8A7-4797-8779-6E91721707FF,Adult,UM,2021-08-08,2021,8,140,1,140,Complete,NA,NA,No,06:00:00,08:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,220,2021,NA,NA,007C62AE-A8A7-4797-8779-6E91721707FF,UM X Adult,7.166666666666667,6
007C62AE-A8A7-4797-8779-6E91721707FF,Jack,AD,2021-08-08,2021,8,140,1,140,Complete,NA,NA,No,06:00:00,08:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,220,2021,NA,NA,007C62AE-A8A7-4797-8779-6E91721707FF,AD X Jack,7.166666666666667,6
007C62AE-A8A7-4797-8779-6E91721707FF,Jack,UM,2021-08-08,2021,8,140,1,140,Complete,NA,NA,No,06:00:00,08:20:00,0,FALSE,FALSE,FALSE,FALSE,0,0,220,2021,NA,NA,007C62AE-A8A7-4797-8779-6E91721707FF,UM X Jack,7.166666666666667,6
0083B36E-C91F-43D5-925F-FFCBCA123849,Adult,AD,2021-09-15,2021,9,245,1,245,Complete,NA,NA,No,05:50:00,09:55:00,0,FALSE,FALSE,FALSE,FALSE,0,0,258,2021,NA,NA,0083B36E-C91F-43D5-925F-FFCBCA123849,AD X Adult,7.866666666666667,5.833333333333333
0083B36E-C91F-43D5-925F-FFCBCA123849,Adult,UM,2021-09-15,2021,9,245,1,245,Complete,NA,NA,No,05:50:00,09:55:00,0,FALSE,FALSE,FALSE,FALSE,0,0,258,2021,NA,NA,0083B36E-C91F-43D5-925F-FFCBCA123849,UM X Adult,7.866666666666667,5.833333333333333
0083B36E-C91F-43D5-925F-FFCBCA123849,Jack,AD,2021-09-15,2021,9,245,1,245,Complete,NA,NA,No,05:50:00,09:55:00,0,FALSE,FALSE,FALSE,FALSE,0,0,258,2021,NA,NA,0083B36E-C91F-43D5-925F-FFCBCA123849,AD X Jack,7.866666666666667,5.833333333333333
0083B36E-C91F-43D5-925F-FFCBCA123849,Jack,UM,2021-09-15,2021,9,245,1,245,Complete,NA,NA,No,05:50:00,09:55:00,0,FALSE,FALSE,FALSE,FALSE,0,0,258,2021,NA,NA,0083B36E-C91F-43D5-925F-FFCBCA123849,UM X Jack,7.866666666666667,5.833333333333333
00856720-424E-4184-A6AC-CE9671BF3CBE,Adult,AD,2022-08-27,2022,8,106,1,106,Complete,NA,NA,No,11:00:00,12:46:00,0,FALSE,FALSE,FALSE,FALSE,0,0,239,2022,NA,NA,00856720-424E-4184-A6AC-CE9671BF3CBE,AD X Adult,11.883333333333333,11
00856720-424E-4184-A6AC-CE9671BF3CBE,Adult,UM,2022-08-27,2022,8,106,1,106,Complete,NA,NA,No,11:00:00,12:46:00,0,FALSE,FALSE,FALSE,FALSE,0,0,239,2022,NA,NA,00856720-424E-4184-A6AC-CE9671BF3CBE,UM X Adult,11.883333333333333,11
00856720-424E-4184-A6AC-CE9671BF3CBE,Jack,AD,2022-08-27,2022,8,106,1,106,Complete,NA,NA,No,11:00:00,12:46:00,0,FALSE,FALSE,FALSE,FALSE,0,0,239,2022,NA,NA,00856720-424E-4184-A6AC-CE9671BF3CBE,AD X Jack,11.883333333333333,11
00856720-424E-4184-A6AC-CE9671BF3CBE,Jack,UM,2022-08-27,2022,8,106,1,106,Complete,NA,NA,No,11:00:00,12:46:00,0,FALSE,FALSE,FALSE,FALSE,0,0,239,2022,NA,NA,00856720-424E-4184-A6AC-CE9671BF3CBE,UM X Jack,11.883333333333333,11
00896615-DC1D-4909-A4A0-CE993738F444,Adult,AD,2022-09-22,2022,9,202,1,202,Complete,NA,NA,No,08:30:00,11:52:00,0,FALSE,FALSE,FALSE,FALSE,0,0,265,2022,NA,NA,00896615-DC1D-4909-A4A0-CE993738F444,AD X Adult,10.183333333333334,8.5
00896615-DC1D-4909-A4A0-CE993738F444,Adult,UM,2022-09-22,2022,9,202,1,202,Complete,NA,NA,No,08:30:00,11:52:00,0,FALSE,FALSE,FALSE,FALSE,0,0,265,2022,NA,NA,00896615-DC1D-4909-A4A0-CE993738F444,UM X Adult,10.183333333333334,8.5
00896615-DC1D-4909-A4A0-CE993738F444,Jack,AD,2022-09-22,2022,9,202,1,202,Complete,NA,NA,No,08:30:00,11:52:00,0,FALSE,FALSE,FALSE,FALSE,0,0,265,2022,NA,NA,00896615-DC1D-4909-A4A0-CE993738F444,AD X Jack,10.183333333333334,8.5
00896615-DC1D-4909-A4A0-CE993738F444,Jack,UM,2022-09-22,2022,9,202,1,202,Complete,NA,NA,No,08:30:00,11:52:00,0,FALSE,FALSE,FALSE,FALSE,0,0,265,2022,NA,NA,00896615-DC1D-4909-A4A0-CE993738F444,UM X Jack,10.183333333333334,8.5
008A6994-060E-4863-9C25-AE77522A9D7F,Adult,AD,2021-10-02,2021,10,95,1,95,Complete,NA,NA,No,07:30:00,09:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,275,2021,NA,NA,008A6994-060E-4863-9C25-AE77522A9D7F,AD X Adult,8.283333333333333,7.5
008A6994-060E-4863-9C25-AE77522A9D7F,Adult,UM,2021-10-02,2021,10,95,1,95,Complete,NA,NA,No,07:30:00,09:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,275,2021,NA,NA,008A6994-060E-4863-9C25-AE77522A9D7F,UM X Adult,8.283333333333333,7.5
008A6994-060E-4863-9C25-AE77522A9D7F,Jack,AD,2021-10-02,2021,10,95,1,95,Complete,NA,NA,No,07:30:00,09:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,275,2021,NA,NA,008A6994-060E-4863-9C25-AE77522A9D7F,AD X Jack,8.283333333333333,7.5
008A6994-060E-4863-9C25-AE77522A9D7F,Jack,UM,2021-10-02,2021,10,95,1,95,Complete,NA,NA,No,07:30:00,09:05:00,0,FALSE,FALSE,FALSE,FALSE,0,0,275,2021,NA,NA,008A6994-060E-4863-9C25-AE77522A9D7F,UM X Jack,8.283333333333333,7.5
0091F6CF-FE8C-416F-9597-43CB99741255,Adult,AD,2021-09-18,2021,9,215,1,215,Complete,NA,NA,No,06:00:00,09:35:00,1,TRUE,FALSE,TRUE,FALSE,0,1,261,2021,NA,NA,0091F6CF-FE8C-416F-9597-43CB99741255,AD X Adult,7.783333333333333,6
0091F6CF-FE8C-416F-9597-43CB99741255,Adult,UM,2021-09-18,2021,9,215,1,215,Complete,NA,NA,No,06:00:00,09:35:00,0,TRUE,FALSE,TRUE,FALSE,0,1,261,2021,NA,NA,0091F6CF-FE8C-416F-9597-43CB99741255,UM X Adult,7.783333333333333,6
0091F6CF-FE8C-416F-9597-43CB99741255,Jack,AD,2021-09-18,2021,9,215,1,215,Complete,NA,NA,No,06:00:00,09:35:00,0,TRUE,FALSE,TRUE,FALSE,0,1,261,2021,NA,NA,0091F6CF-FE8C-416F-9597-43CB99741255,AD X Jack,7.783333333333333,6
0091F6CF-FE8C-416F-9597-43CB99741255,Jack,UM,2021-09-18,2021,9,215,1,215,Complete,NA,NA,No,06:00:00,09:35:00,0,TRUE,FALSE,TRUE,FALSE,0,1,261,2021,NA,NA,0091F6CF-FE8C-416F-9597-43CB99741255,UM X Jack,7.783333333333333,6
0096C6FE-B52D-41E4-9ACC-044AD52C4B35,Adult,AD,2021-08-20,2021,8,440,1,440,Complete,NA,NA,No,10:00:00,17:20:00,0,FALSE,TRUE,TRUE,FALSE,1,0,232,2021,NA,NA,0096C6FE-B52D-41E4-9ACC-044AD52C4B35,AD X Adult,13.666666666666666,10
0096C6FE-B52D-41E4-9ACC-044AD52C4B35,Adult,UM,2021-08-20,2021,8,440,1,440,Complete,NA,NA,No,10:00:00,17:20:00,1,FALSE,TRUE,TRUE,FALSE,1,0,232,2021,NA,NA,0096C6FE-B52D-41E4-9ACC-044AD52C4B35,UM X Adult,13.666666666666666,10
0096C6FE-B52D-41E4-9ACC-044AD52C4B35,Jack,AD,2021-08-20,2021,8,440,1,440,Complete,NA,NA,No,10:00:00,17:20:00,0,FALSE,TRUE,TRUE,FALSE,1,0,232,2021,NA,NA,0096C6FE-B52D-41E4-9ACC-044AD52C4B35,AD X Jack,13.666666666666666,10
0096C6FE-B52D-41E4-9ACC-044AD52C4B35,Jack,UM,2021-08-20,2021,8,440,1,440,Complete,NA,NA,No,10:00:00,17:20:00,0,FALSE,TRUE,TRUE,FALSE,1,0,232,2021,NA,NA,0096C6FE-B52D-41E4-9ACC-044AD52C4B35,UM X Jack,13.666666666666666,10
