um_to_um_diff,ad_to_um_diff,um_to_ad_diff,ad_to_ad_diff
-0.015979552456212107,0.01298452551321813,0.015320974111348971,-0.012325947168354954
0.0050484849269654625,-0.019725754860613644,0.005975179718825606,0.008702090214822615
-0.008970206661819583,0.008311628316956449,0.0013022825225639245,-6.437041777007494e-4
0.0354223167026664,-0.0571089324307071,-0.04776313803818374,0.06944975376622449
-0.020652449652473787,0.0340125628963957,0.01298452551321813,-0.02634463875714
-0.03934403843752052,0.03167611429826486,0.048031254485180745,-0.04036333034592505
-0.0019608608674270595,-0.003370614673697758,-0.017389306262482803,0.022720781803607662
-0.011306655259950425,0.024666768503872335,0.01298452551321813,-0.02634463875714
0.0471045596933206,-0.03374444644939869,-0.03374444644939869,0.02038433320547682
-0.004297309465557901,-0.03608089504752953,0.0013022825225639245,0.03907592199052355
0.028412970908273875,0.008311628316956449,-0.02907154925313701,-0.0076530499720932725
0.044768111095189765,-0.02673510065500617,-0.022062203458744486,0.0040291930185609335
0.030749419506404713,-0.04075379224379121,-0.08047341841201551,0.09047779114940205
-0.04635338423191304,0.04335835728891906,0.048031254485180745,-0.04503622754218673
0.01205783072135799,-0.017389306262482803,-0.00804351186995944,0.013374987411084298
-0.05803562722256725,0.06672284327022747,0.08307798345714336,-0.09176519950480355
0.012057830721357986,-0.017389306262482803,-0.02673510065500617,0.03206657619613103
0.026076522310143034,-0.024398652056875327,-0.03140799785126785,0.029730127598000186
0.012057830721357988,-0.03608089504752953,-0.00804351186995944,0.03206657619613103
0.005048484926965465,-0.00804351186995944,-0.01037996046809028,0.013374987411084298
-0.06270852441882893,0.01298452551321813,0.07840508626088168,-0.02868108735527084
3.7558773070378067e-4,-0.015052857664351963,0.022330319905741493,-0.007653049972093272
0.0354223167026664,0.010648076915087288,-0.061781829626968786,0.015711436009215138
0.01906717651575051,-0.02673510065500617,0.0036387311206947655,0.0040291930185609335
-0.0720543188113523,0.05504060027957327,0.07373218906462,-0.05671847053284094
-0.037007589839389676,0.05270415168144243,0.03167611429826486,-0.04737267614031757
-0.006633758063688743,0.0036387311206947655,0.005975179718825606,-0.0029801527758315906
-0.037007589839389676,0.03634901149452654,-0.01037996046809028,0.011038538812953457
0.01906717651575051,-0.059445381028837944,-0.0010341660755669166,0.04141237058865439
-0.013643103858081268,0.0340125628963957,0.015320974111348971,-0.035690433149663366
-0.02298889825060463,-0.0010341660755669164,0.0340125628963957,-0.009989498570224114
0.07046904567462901,-0.08047341841201551,-0.0968285585989314,0.10683293133631794
-0.0019608608674270603,0.029339665700134018,-0.017389306262482803,-0.009989498570224114
0.012057830721357988,0.0013022825225639245,-0.02673510065500617,0.013374987411084298
-0.01831600105434295,0.04102190869078822,0.0340125628963957,-0.05671847053284094
0.014394279319488829,0.027003217102003176,-0.02907154925313701,-0.012325947168354954
0.01906717651575051,-0.03140799785126785,-0.005707063271828599,0.01804788460734598
0.014394279319488827,-0.01037996046809028,-0.01037996046809028,0.006365641616691775
-0.013643103858081266,-0.03140799785126785,0.022330319905741493,0.022720781803607662
0.06579614847836733,-0.08514631560827719,-0.09215566140266972,0.11150582853257962
0.023740073712012193,0.005975179718825606,-0.03140799785126785,0.0016927444204300926
-0.01831600105434295,-0.00804351186995944,0.03868546009265738,-0.012325947168354955
0.02140362511388135,-0.01037996046809028,-0.019725754860613644,0.008702090214822615
-0.04168048703565136,0.03167611429826486,0.05036770308331159,-0.04036333034592505
-0.022988898250604628,0.005975179718825606,0.0013022825225639245,0.015711436009215138
-0.004297309465557901,-0.019725754860613644,0.03167611429826486,-0.0076530499720932725
0.05177745688958229,-0.07346407261762299,-0.04776313803818374,0.06944975376622449
-0.08840945899826819,0.10410602084032093,0.09476022644779757,-0.11045678828985028
0.01906717651575051,-0.043090240841922055,-0.015052857664351963,0.03907592199052355
-0.006633758063688742,-0.03374444644939869,-0.015052857664351963,0.05543106217743944
-0.08607301040013735,0.07606863766275083,0.045694805887049904,-0.035690433149663366
-0.09074590759639903,0.08074153485901252,0.11578826383097514,-0.1057838910935886
-0.04635338423191304,0.05971349747583495,0.05737704887770411,-0.07073716212162598
0.012057830721357988,-0.059445381028837944,-0.015052857664351963,0.06244040797183196
0.01673072791761967,-0.022062203458744486,-0.04075379224379121,0.046085267784916076
0.058786802683974806,-0.04776313803818374,-0.06411827822509962,0.0530946135793086
0.056450354085843965,-0.05009958663631458,-0.0968285585989314,0.09047779114940205
-0.051026281428174725,0.04335835728891906,0.022330319905741493,-0.014662395766485797
0.005048484926965463,-0.05477248383257626,-0.01037996046809028,0.06010395937370112
-0.01831600105434295,0.019993871307610652,0.01298452551321813,-0.014662395766485795
0.056450354085843965,-0.05243603523444542,-0.012716409066221122,0.008702090214822615
0.03775876530079724,0.019993871307610652,-0.05477248383257626,-0.00298015277583159
0.03775876530079724,-0.024398652056875327,-0.017389306262482803,0.0040291930185609335
-0.01831600105434295,0.029339665700134018,0.005975179718825606,-0.016998844364616638
0.02374007371201219,0.005975179718825606,-0.017389306262482803,-0.012325947168354955
